Order_ID,Customer_Name,Date,Product,Category,Price,Quantity,Total,Country,Price_New,Quantity_New,Customer_Name_New,Total_New,Date_New
6588,,23/01/2024,Mouse,Electronics, ,-1,,Pakistan,507.98,1,Unknown,,23/01/2024
6591,Ahmed Raza,10/01/2024,Chair,Furniture, ,-1,,Pakistan,507.98,1,Ahmed Raza,,10/01/2024
6593,,07/01/2024,Table,Furniture,576.05,,,Pakistan,576.05,1,Unknown,,07/01/2024
6595,,10/01/2024,Headphones,Electronics,,3,,Pakistan,507.98,3,Unknown,,10/01/2024
6596,Ayesha Noor,11/01/2024,Chair,Furniture,,-1,,Pakistan,507.98,1,Ayesha Noor,,11/01/2024
6598,Ali Khan,24/01/2024,Headphones,Electronics,738.37,,,Pakistan,738.37,1,Ali Khan,,24/01/2024
6599,Ahmed Raza,16/01/2024,Phone,Electronics,,-1,,Pakistan,507.98,1,Ahmed Raza,,16/01/2024
6600,Usman Ali,06/01/2024,Headphones,Electronics,278.21,-1,,Pakistan,278.21,1,Usman Ali,,06/01/2024
6601,Usman Ali,14/01/2024,Chair,Furniture,625.55,-1,,Pakistan,625.55,1,Usman Ali,,14/01/2024
6602,Ayesha Noor,05/01/2024,Mouse,Electronics,,,,Pakistan,507.98,1,Ayesha Noor,,05/01/2024
6603,Sara Ahmed,20/01/2024,Table,Furniture,,,,Pakistan,507.98,1,Sara Ahmed,,20/01/2024
6604,Ali Khan,10/01/2024,Keyboard,Electronics, ,,,Pakistan,507.98,1,Ali Khan,,10/01/2024
6605,Ali Khan,26/01/2024,Headphones,Electronics, ,,,Pakistan,507.98,1,Ali Khan,,26/01/2024
6606,Ali Khan,26/01/2024,Table,Furniture,,-1,,Pakistan,507.98,1,Ali Khan,,26/01/2024
6607,Sara Ahmed,05/01/2024,Table,Furniture, ,,,Pakistan,507.98,1,Sara Ahmed,,05/01/2024
6608,Ayesha Noor,01/01/2024,Mouse,Electronics,207.36,-1,,Pakistan,207.36,1,Ayesha Noor,,01/01/2024
6609,Ali Khan,03/01/2024,Monitor,Electronics,732.55,,,Pakistan,732.55,1,Ali Khan,,03/01/2024
6610,,04/01/2024,Phone,Electronics,,,,Pakistan,507.98,1,Unknown,,04/01/2024
6611,Ahmed Raza,26/01/2024,Monitor,Electronics,,3,,Pakistan,507.98,3,Ahmed Raza,,26/01/2024
6612,Bilal Ahmed,14/01/2024,Laptop,Electronics, ,1,,Pakistan,507.98,1,Bilal Ahmed,,14/01/2024
6614,Usman Ali,28/01/2024,Chair,Furniture, ,2,,Pakistan,507.98,2,Usman Ali,,28/01/2024
6615,Usman Ali,02/01/2024,Chair,Furniture,,1,,Pakistan,507.98,1,Usman Ali,,02/01/2024
6616,Hina Khan,03/01/2024,Table,Furniture, ,4,,Pakistan,507.98,4,Hina Khan,,03/01/2024
6617,,19/01/2024,Phone,Electronics, ,2,,Pakistan,507.98,2,Unknown,,19/01/2024
6619,Ayesha Noor,17/01/2024,Table,Furniture, ,,,Pakistan,507.98,1,Ayesha Noor,,17/01/2024
6621,Ali Khan,23/01/2024,Laptop,Electronics,84.46,4,337.84,Pakistan,84.46,4,Ali Khan,337.84,23/01/2024
6623,Usman Ali,25/01/2024,Phone,Electronics,,-1,,Pakistan,507.98,1,Usman Ali,,25/01/2024
6624,Ali Khan,16/01/2024,Phone,Electronics,362.12,2,724.24,Pakistan,362.12,2,Ali Khan,724.24,16/01/2024
6625,Ahmed Raza,27/01/2024,Laptop,Electronics, ,2,,Pakistan,507.98,2,Ahmed Raza,,27/01/2024
6627,Bilal Ahmed,14/01/2024,Chair,Furniture,154.67,-1,,Pakistan,154.67,1,Bilal Ahmed,,14/01/2024
6628,Ayesha Noor,18/01/2024,Table,Furniture, ,-1,,Pakistan,507.98,1,Ayesha Noor,,18/01/2024
6630,,05/01/2024,Headphones,Electronics,,3,,Pakistan,507.98,3,Unknown,,05/01/2024
6631,Usman Ali,26/01/2024,Chair,Furniture,52.53,3,157.59,Pakistan,52.53,3,Usman Ali,157.59,26/01/2024
6632,Ali Khan,20/01/2024,Headphones,Electronics,418.05,-1,,Pakistan,418.05,1,Ali Khan,,20/01/2024
6633,Ali Khan,19/01/2024,Monitor,Electronics,496.88,,,Pakistan,496.88,1,Ali Khan,,19/01/2024
6634,Ayesha Noor,24/01/2024,Keyboard,Electronics, ,-1,,Pakistan,507.98,1,Ayesha Noor,,24/01/2024
6635,Ali Khan,24/01/2024,Headphones,Electronics,785.21,4,3140.84,Pakistan,785.21,4,Ali Khan,3140.84,24/01/2024
6636,Ahmed Raza,22/01/2024,Phone,Electronics,,,,Pakistan,507.98,1,Ahmed Raza,,22/01/2024
6637,Ahmed Raza,29/01/2024,Headphones,Electronics,,-1,,Pakistan,507.98,1,Ahmed Raza,,29/01/2024
6638,Ayesha Noor,08/01/2024,Laptop,Electronics,,-1,,Pakistan,507.98,1,Ayesha Noor,,08/01/2024
6639,Bilal Ahmed,21/01/2024,Keyboard,Electronics, ,-1,,Pakistan,507.98,1,Bilal Ahmed,,21/01/2024
6640,Sara Ahmed,10/01/2024,Keyboard,Electronics,,,,Pakistan,507.98,1,Sara Ahmed,,10/01/2024
6642,Ahmed Raza,21/01/2024,Headphones,Electronics, ,3,,Pakistan,507.98,3,Ahmed Raza,,21/01/2024
6643,Ayesha Noor,14/01/2024,Laptop,Electronics,783.01,,,Pakistan,783.01,1,Ayesha Noor,,14/01/2024
6644,Hina Khan,16/01/2024,Table,Furniture, ,,,Pakistan,507.98,1,Hina Khan,,16/01/2024
6646,Ahmed Raza,29/01/2024,Chair,Furniture,,3,,Pakistan,507.98,3,Ahmed Raza,,29/01/2024
6647,Usman Ali,15/01/2024,Monitor,Electronics, ,,,Pakistan,507.98,1,Usman Ali,,15/01/2024
6649,Ayesha Noor,09/01/2024,Monitor,Electronics,,2,,Pakistan,507.98,2,Ayesha Noor,,09/01/2024
6651,Ali Khan,04/01/2024,Mouse,Electronics,,,,Pakistan,507.98,1,Ali Khan,,04/01/2024
6652,Bilal Ahmed,01/01/2024,Headphones,Electronics, ,,,Pakistan,507.98,1,Bilal Ahmed,,01/01/2024
6653,Ali Khan,13/01/2024,Table,Furniture,852.75,,,Pakistan,852.75,1,Ali Khan,,13/01/2024
6654,Ali Khan,07/01/2024,Keyboard,Electronics,,,,Pakistan,507.98,1,Ali Khan,,07/01/2024
6655,,15/01/2024,Monitor,Electronics, ,,,Pakistan,507.98,1,Unknown,,15/01/2024
6656,Bilal Ahmed,14/01/2024,Laptop,Electronics,904.24,-1,,Pakistan,904.24,1,Bilal Ahmed,,14/01/2024
6657,Sara Ahmed,05/01/2024,Table,Furniture,293.71,1,293.71,Pakistan,293.71,1,Sara Ahmed,293.71,05/01/2024
6659,Ali Khan,25/01/2024,Mouse,Electronics,,,,Pakistan,507.98,1,Ali Khan,,25/01/2024
6660,Ali Khan,26/01/2024,Laptop,Electronics, ,3,,Pakistan,507.98,3,Ali Khan,,26/01/2024
6662,Usman Ali,27/01/2024,Table,Furniture,908.68,-1,,Pakistan,908.68,1,Usman Ali,,27/01/2024
6664,Ali Khan,30/01/2024,Laptop,Electronics,418.68,,,Pakistan,418.68,1,Ali Khan,,30/01/2024
6665,Usman Ali,23/01/2024,Laptop,Electronics,953.06,,,Pakistan,953.06,1,Usman Ali,,23/01/2024
6666,Sara Ahmed,09/01/2024,Headphones,Electronics, ,4,,Pakistan,507.98,4,Sara Ahmed,,09/01/2024
6667,Usman Ali,11/01/2024,Keyboard,Electronics,500.77,,,Pakistan,500.77,1,Usman Ali,,11/01/2024
6668,,29/01/2024,Chair,Furniture, ,-1,,Pakistan,507.98,1,Unknown,,29/01/2024
6670,Usman Ali,06/01/2024,Monitor,Electronics, ,,,Pakistan,507.98,1,Usman Ali,,06/01/2024
6671,Sara Ahmed,26/01/2024,Laptop,Electronics, ,4,,Pakistan,507.98,4,Sara Ahmed,,26/01/2024
6672,Bilal Ahmed,19/01/2024,Monitor,Electronics,,,,Pakistan,507.98,1,Bilal Ahmed,,19/01/2024
6673,Ali Khan,14/01/2024,Phone,Electronics,,4,,Pakistan,507.98,4,Ali Khan,,14/01/2024
6674,Sara Ahmed,24/01/2024,Mouse,Electronics, ,,,Pakistan,507.98,1,Sara Ahmed,,24/01/2024
6675,Ali Khan,23/01/2024,Monitor,Electronics, ,,,Pakistan,507.98,1,Ali Khan,,23/01/2024
6676,Ali Khan,04/01/2024,Mouse,Electronics, ,,,Pakistan,507.98,1,Ali Khan,,04/01/2024
6677,Bilal Ahmed,19/01/2024,Phone,Electronics, ,-1,,Pakistan,507.98,1,Bilal Ahmed,,19/01/2024
6678,Bilal Ahmed,18/01/2024,Chair,Furniture,,,,Pakistan,507.98,1,Bilal Ahmed,,18/01/2024
6680,Sara Ahmed,15/01/2024,Table,Furniture,,-1,,Pakistan,507.98,1,Sara Ahmed,,15/01/2024
6681,Bilal Ahmed,20/01/2024,Laptop,Electronics, ,3,,Pakistan,507.98,3,Bilal Ahmed,,20/01/2024
6682,Ayesha Noor,22/01/2024,Table,Furniture,285.80,-1,,Pakistan,285.80,1,Ayesha Noor,,22/01/2024
6683,Sara Ahmed,13/01/2024,Headphones,Electronics, ,-1,,Pakistan,507.98,1,Sara Ahmed,,13/01/2024
6685,Usman Ali,04/01/2024,Mouse,Electronics,781.07,3,2343.21,Pakistan,781.07,3,Usman Ali,2343.21,04/01/2024
6687,Bilal Ahmed,18/01/2024,Headphones,Electronics,403.77,,,Pakistan,403.77,1,Bilal Ahmed,,18/01/2024
6688,Bilal Ahmed,12/01/2024,Headphones,Electronics,,3,,Pakistan,507.98,3,Bilal Ahmed,,12/01/2024
6689,,27/01/2024,Mouse,Electronics, ,1,,Pakistan,507.98,1,Unknown,,27/01/2024
6690,Bilal Ahmed,17/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Bilal Ahmed,,17/01/2024
6693,,29/01/2024,Phone,Electronics,494.48,,,Pakistan,494.48,1,Unknown,,29/01/2024
6694,Ahmed Raza,12/01/2024,Keyboard,Electronics,564.52,,,Pakistan,564.52,1,Ahmed Raza,,12/01/2024
6695,Ahmed Raza,05/01/2024,Keyboard,Electronics,751.38,-1,,Pakistan,751.38,1,Ahmed Raza,,05/01/2024
6696,Hina Khan,09/01/2024,Headphones,Electronics,,-1,,Pakistan,507.98,1,Hina Khan,,09/01/2024
6697,,18/01/2024,Table,Furniture,108.96,2,217.92,Pakistan,108.96,2,Unknown,217.92,18/01/2024
6699,Usman Ali,27/01/2024,Phone,Electronics,122.71,2,245.42,Pakistan,122.71,2,Usman Ali,245.42,27/01/2024
6700,Hina Khan,01/01/2024,Mouse,Electronics,96.92,4,387.68,Pakistan,96.92,4,Hina Khan,387.68,01/01/2024
6701,Ahmed Raza,27/01/2024,Table,Furniture, ,1,,Pakistan,507.98,1,Ahmed Raza,,27/01/2024
6702,Hina Khan,16/01/2024,Headphones,Electronics,,2,,Pakistan,507.98,2,Hina Khan,,16/01/2024
6703,Ahmed Raza,26/01/2024,Keyboard,Electronics,988.86,-1,,Pakistan,988.86,1,Ahmed Raza,,26/01/2024
6704,Hina Khan,12/01/2024,Monitor,Electronics, ,,,Pakistan,507.98,1,Hina Khan,,12/01/2024
6706,,18/01/2024,Mouse,Electronics,864.55,-1,,Pakistan,864.55,1,Unknown,,18/01/2024
6707,Hina Khan,17/01/2024,Phone,Electronics,168.67,,,Pakistan,168.67,1,Hina Khan,,17/01/2024
6709,Hina Khan,21/01/2024,Chair,Furniture,578.83,,,Pakistan,578.83,1,Hina Khan,,21/01/2024
6711,Ayesha Noor,03/01/2024,Chair,Furniture,516.86,,,Pakistan,516.86,1,Ayesha Noor,,03/01/2024
6712,,05/01/2024,Mouse,Electronics,136.52,,,Pakistan,136.52,1,Unknown,,05/01/2024
6713,Bilal Ahmed,20/01/2024,Mouse,Electronics, ,-1,,Pakistan,507.98,1,Bilal Ahmed,,20/01/2024
6714,Ahmed Raza,29/01/2024,Keyboard,Electronics, ,-1,,Pakistan,507.98,1,Ahmed Raza,,29/01/2024
6715,Ali Khan,16/01/2024,Keyboard,Electronics,,-1,,Pakistan,507.98,1,Ali Khan,,16/01/2024
6716,Usman Ali,06/01/2024,Keyboard,Electronics,608.58,3,1825.74,Pakistan,608.58,3,Usman Ali,1825.74,06/01/2024
6717,Hina Khan,17/01/2024,Laptop,Electronics,,-1,,Pakistan,507.98,1,Hina Khan,,17/01/2024
6718,Ahmed Raza,08/01/2024,Headphones,Electronics,,,,Pakistan,507.98,1,Ahmed Raza,,08/01/2024
6719,,06/01/2024,Phone,Electronics,,4,,Pakistan,507.98,4,Unknown,,06/01/2024
6720,,03/01/2024,Phone,Electronics, ,,,Pakistan,507.98,1,Unknown,,03/01/2024
6721,Ali Khan,22/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Ali Khan,,22/01/2024
6722,Usman Ali,03/01/2024,Keyboard,Electronics,545.62,-1,,Pakistan,545.62,1,Usman Ali,,03/01/2024
6723,Ahmed Raza,04/01/2024,Laptop,Electronics,356.03,1,356.03,Pakistan,356.03,1,Ahmed Raza,356.03,04/01/2024
6724,Hina Khan,26/01/2024,Headphones,Electronics,113.19,-1,,Pakistan,113.19,1,Hina Khan,,26/01/2024
6726,Usman Ali,07/01/2024,Headphones,Electronics,,-1,,Pakistan,507.98,1,Usman Ali,,07/01/2024
6728,Sara Ahmed,21/01/2024,Mouse,Electronics, ,3,,Pakistan,507.98,3,Sara Ahmed,,21/01/2024
6730,Ahmed Raza,22/01/2024,Table,Furniture,,,,Pakistan,507.98,1,Ahmed Raza,,22/01/2024
6731,Sara Ahmed,06/01/2024,Keyboard,Electronics, ,-1,,Pakistan,507.98,1,Sara Ahmed,,06/01/2024
6732,Sara Ahmed,30/01/2024,Keyboard,Electronics,367.53,4,1470.12,Pakistan,367.53,4,Sara Ahmed,1470.12,30/01/2024
6734,Sara Ahmed,28/01/2024,Headphones,Electronics,743.79,,,Pakistan,743.79,1,Sara Ahmed,,28/01/2024
6735,,05/01/2024,Laptop,Electronics,,3,,Pakistan,507.98,3,Unknown,,05/01/2024
6737,Ali Khan,13/01/2024,Keyboard,Electronics,180.06,2,360.12,Pakistan,180.06,2,Ali Khan,360.12,13/01/2024
6742,Ali Khan,15/01/2024,Table,Furniture, ,3,,Pakistan,507.98,3,Ali Khan,,15/01/2024
6743,Ayesha Noor,06/01/2024,Table,Furniture,588.72,1,588.72,Pakistan,588.72,1,Ayesha Noor,588.72,06/01/2024
6744,Ahmed Raza,13/01/2024,Phone,Electronics,575.99,,,Pakistan,575.99,1,Ahmed Raza,,13/01/2024
6745,Ahmed Raza,03/01/2024,Keyboard,Electronics,251.26,2,502.52,Pakistan,251.26,2,Ahmed Raza,502.52,03/01/2024
6746,Ayesha Noor,08/01/2024,Phone,Electronics, ,-1,,Pakistan,507.98,1,Ayesha Noor,,08/01/2024
6751,Hina Khan,27/01/2024,Phone,Electronics,280.66,,,Pakistan,280.66,1,Hina Khan,,27/01/2024
6752,Ahmed Raza,02/01/2024,Phone,Electronics,,4,,Pakistan,507.98,4,Ahmed Raza,,02/01/2024
6753,Ayesha Noor,13/01/2024,Headphones,Electronics, ,2,,Pakistan,507.98,2,Ayesha Noor,,13/01/2024
6756,Ahmed Raza,01/01/2024,Monitor,Electronics,,,,Pakistan,507.98,1,Ahmed Raza,,01/01/2024
6757,Ayesha Noor,30/01/2024,Phone,Electronics, ,,,Pakistan,507.98,1,Ayesha Noor,,30/01/2024
6759,Ayesha Noor,01/01/2024,Monitor,Electronics,233.41,,,Pakistan,233.41,1,Ayesha Noor,,01/01/2024
6761,Hina Khan,28/01/2024,Headphones,Electronics,29.75,2,59.5,Pakistan,29.75,2,Hina Khan,59.5,28/01/2024
6762,Bilal Ahmed,11/01/2024,Mouse,Electronics,,1,,Pakistan,507.98,1,Bilal Ahmed,,11/01/2024
6764,Ahmed Raza,29/01/2024,Mouse,Electronics,,2,,Pakistan,507.98,2,Ahmed Raza,,29/01/2024
6765,Ayesha Noor,03/01/2024,Headphones,Electronics, ,-1,,Pakistan,507.98,1,Ayesha Noor,,03/01/2024
6767,Bilal Ahmed,17/01/2024,Monitor,Electronics, ,-1,,Pakistan,507.98,1,Bilal Ahmed,,17/01/2024
6768,Ali Khan,29/01/2024,Keyboard,Electronics, ,,,Pakistan,507.98,1,Ali Khan,,29/01/2024
6770,Bilal Ahmed,22/01/2024,Phone,Electronics,943.73,-1,,Pakistan,943.73,1,Bilal Ahmed,,22/01/2024
6772,Ayesha Noor,19/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Ayesha Noor,,19/01/2024
6775,,06/01/2024,Monitor,Electronics, ,-1,,Pakistan,507.98,1,Unknown,,06/01/2024
6776,Hina Khan,09/01/2024,Mouse,Electronics, ,-1,,Pakistan,507.98,1,Hina Khan,,09/01/2024
6779,Ahmed Raza,28/01/2024,Mouse,Electronics,337.64,-1,,Pakistan,337.64,1,Ahmed Raza,,28/01/2024
6780,Usman Ali,28/01/2024,Chair,Furniture,271.68,,,Pakistan,271.68,1,Usman Ali,,28/01/2024
6781,Usman Ali,18/01/2024,Table,Furniture,,3,,Pakistan,507.98,3,Usman Ali,,18/01/2024
6782,Sara Ahmed,02/01/2024,Laptop,Electronics,640.68,,,Pakistan,640.68,1,Sara Ahmed,,02/01/2024
6783,Ahmed Raza,10/01/2024,Keyboard,Electronics,622.60,,,Pakistan,622.60,1,Ahmed Raza,,10/01/2024
6784,Ayesha Noor,11/01/2024,Chair,Furniture, ,1,,Pakistan,507.98,1,Ayesha Noor,,11/01/2024
6786,,21/01/2024,Phone,Electronics, ,,,Pakistan,507.98,1,Unknown,,21/01/2024
6787,Usman Ali,13/01/2024,Monitor,Electronics, ,1,,Pakistan,507.98,1,Usman Ali,,13/01/2024
6789,Usman Ali,28/01/2024,Laptop,Electronics,918.95,4,3675.8,Pakistan,918.95,4,Usman Ali,3675.8,28/01/2024
6791,Bilal Ahmed,17/01/2024,Laptop,Electronics,337.75,1,337.75,Pakistan,337.75,1,Bilal Ahmed,337.75,17/01/2024
6793,,26/01/2024,Table,Furniture,823.34,-1,,Pakistan,823.34,1,Unknown,,26/01/2024
6794,Ahmed Raza,26/01/2024,Table,Furniture, ,,,Pakistan,507.98,1,Ahmed Raza,,26/01/2024
6795,Usman Ali,25/01/2024,Laptop,Electronics, ,4,,Pakistan,507.98,4,Usman Ali,,25/01/2024
6797,Hina Khan,10/01/2024,Laptop,Electronics, ,4,,Pakistan,507.98,4,Hina Khan,,10/01/2024
6798,Hina Khan,07/01/2024,Laptop,Electronics, ,3,,Pakistan,507.98,3,Hina Khan,,07/01/2024
6799,Ayesha Noor,17/01/2024,Monitor,Electronics,,-1,,Pakistan,507.98,1,Ayesha Noor,,17/01/2024
6800,Bilal Ahmed,13/01/2024,Phone,Electronics, ,,,Pakistan,507.98,1,Bilal Ahmed,,13/01/2024
6801,Sara Ahmed,25/01/2024,Chair,Furniture,,1,,Pakistan,507.98,1,Sara Ahmed,,25/01/2024
6802,Sara Ahmed,28/01/2024,Monitor,Electronics, ,3,,Pakistan,507.98,3,Sara Ahmed,,28/01/2024
6803,Ahmed Raza,26/01/2024,Laptop,Electronics,285.90,4,1143.6,Pakistan,285.90,4,Ahmed Raza,1143.6,26/01/2024
6805,Ahmed Raza,23/01/2024,Monitor,Electronics,,4,,Pakistan,507.98,4,Ahmed Raza,,23/01/2024
6806,Sara Ahmed,28/01/2024,Monitor,Electronics, ,,,Pakistan,507.98,1,Sara Ahmed,,28/01/2024
6807,Ahmed Raza,15/01/2024,Keyboard,Electronics, ,1,,Pakistan,507.98,1,Ahmed Raza,,15/01/2024
6808,Sara Ahmed,07/01/2024,Keyboard,Electronics, ,,,Pakistan,507.98,1,Sara Ahmed,,07/01/2024
6809,Bilal Ahmed,25/01/2024,Headphones,Electronics,803.57,,,Pakistan,803.57,1,Bilal Ahmed,,25/01/2024
6811,,20/01/2024,Phone,Electronics,186.75,4,747,Pakistan,186.75,4,Unknown,747,20/01/2024
6812,Sara Ahmed,05/01/2024,Laptop,Electronics, ,3,,Pakistan,507.98,3,Sara Ahmed,,05/01/2024
6813,Hina Khan,16/01/2024,Laptop,Electronics,380.18,,,Pakistan,380.18,1,Hina Khan,,16/01/2024
6814,Bilal Ahmed,20/01/2024,Chair,Furniture,702.67,3,2108.01,Pakistan,702.67,3,Bilal Ahmed,2108.01,20/01/2024
6816,Ali Khan,24/01/2024,Phone,Electronics,,,,Pakistan,507.98,1,Ali Khan,,24/01/2024
6818,Sara Ahmed,08/01/2024,Phone,Electronics,369.62,,,Pakistan,369.62,1,Sara Ahmed,,08/01/2024
6819,Ahmed Raza,14/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Ahmed Raza,,14/01/2024
6820,Hina Khan,29/01/2024,Chair,Furniture, ,4,,Pakistan,507.98,4,Hina Khan,,29/01/2024
6821,Ali Khan,30/01/2024,Mouse,Electronics, ,-1,,Pakistan,507.98,1,Ali Khan,,30/01/2024
6822,Hina Khan,22/01/2024,Monitor,Electronics, ,-1,,Pakistan,507.98,1,Hina Khan,,22/01/2024
6823,Ahmed Raza,24/01/2024,Mouse,Electronics,,1,,Pakistan,507.98,1,Ahmed Raza,,24/01/2024
6824,Usman Ali,05/01/2024,Table,Furniture,889.20,3,2667.6,Pakistan,889.20,3,Usman Ali,2667.6,05/01/2024
6828,Ahmed Raza,07/01/2024,Phone,Electronics, ,2,,Pakistan,507.98,2,Ahmed Raza,,07/01/2024
6829,Hina Khan,01/01/2024,Laptop,Electronics,798.46,,,Pakistan,798.46,1,Hina Khan,,01/01/2024
6830,,05/01/2024,Table,Furniture, ,-1,,Pakistan,507.98,1,Unknown,,05/01/2024
6831,Usman Ali,11/01/2024,Laptop,Electronics, ,4,,Pakistan,507.98,4,Usman Ali,,11/01/2024
6833,Ahmed Raza,24/01/2024,Mouse,Electronics,,3,,Pakistan,507.98,3,Ahmed Raza,,24/01/2024
6834,,29/01/2024,Keyboard,Electronics,,1,,Pakistan,507.98,1,Unknown,,29/01/2024
6835,Ali Khan,29/01/2024,Phone,Electronics,454.00,,,Pakistan,454.00,1,Ali Khan,,29/01/2024
6836,Ali Khan,17/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Ali Khan,,17/01/2024
6838,Ahmed Raza,27/01/2024,Monitor,Electronics,,,,Pakistan,507.98,1,Ahmed Raza,,27/01/2024
6839,Usman Ali,15/01/2024,Mouse,Electronics, ,,,Pakistan,507.98,1,Usman Ali,,15/01/2024
6840,Hina Khan,14/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Hina Khan,,14/01/2024
6841,Sara Ahmed,01/01/2024,Headphones,Electronics,,1,,Pakistan,507.98,1,Sara Ahmed,,01/01/2024
6842,Ahmed Raza,17/01/2024,Laptop,Electronics, ,,,Pakistan,507.98,1,Ahmed Raza,,17/01/2024
6843,Bilal Ahmed,09/01/2024,Monitor,Electronics, ,-1,,Pakistan,507.98,1,Bilal Ahmed,,09/01/2024
6844,Sara Ahmed,01/01/2024,Monitor,Electronics,,,,Pakistan,507.98,1,Sara Ahmed,,01/01/2024
6845,,05/01/2024,Chair,Furniture, ,4,,Pakistan,507.98,4,Unknown,,05/01/2024
6847,Ayesha Noor,16/01/2024,Table,Furniture,,4,,Pakistan,507.98,4,Ayesha Noor,,16/01/2024
6849,Usman Ali,19/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Usman Ali,,19/01/2024
6851,Ahmed Raza,08/01/2024,Headphones,Electronics,,1,,Pakistan,507.98,1,Ahmed Raza,,08/01/2024
6852,Ayesha Noor,02/01/2024,Headphones,Electronics,,4,,Pakistan,507.98,4,Ayesha Noor,,02/01/2024
6853,Ahmed Raza,18/01/2024,Chair,Furniture, ,2,,Pakistan,507.98,2,Ahmed Raza,,18/01/2024
6854,Usman Ali,27/01/2024,Phone,Electronics,,,,Pakistan,507.98,1,Usman Ali,,27/01/2024
6856,,23/01/2024,Phone,Electronics, ,4,,Pakistan,507.98,4,Unknown,,23/01/2024
6857,Sara Ahmed,04/01/2024,Laptop,Electronics,,-1,,Pakistan,507.98,1,Sara Ahmed,,04/01/2024
6858,Ahmed Raza,18/01/2024,Table,Furniture, ,,,Pakistan,507.98,1,Ahmed Raza,,18/01/2024
6859,Ali Khan,03/01/2024,Keyboard,Electronics,514.53,-1,,Pakistan,514.53,1,Ali Khan,,03/01/2024
6860,Ayesha Noor,07/01/2024,Table,Furniture,,-1,,Pakistan,507.98,1,Ayesha Noor,,07/01/2024
6861,Bilal Ahmed,08/01/2024,Monitor,Electronics,897.99,-1,,Pakistan,897.99,1,Bilal Ahmed,,08/01/2024
6863,Sara Ahmed,09/01/2024,Table,Furniture,386.15,4,1544.6,Pakistan,386.15,4,Sara Ahmed,1544.6,09/01/2024
6864,Ahmed Raza,24/01/2024,Monitor,Electronics,636.97,-1,,Pakistan,636.97,1,Ahmed Raza,,24/01/2024
6865,Ahmed Raza,24/01/2024,Laptop,Electronics,899.19,,,Pakistan,899.19,1,Ahmed Raza,,24/01/2024
6866,Ahmed Raza,06/01/2024,Phone,Electronics,332.55,4,1330.2,Pakistan,332.55,4,Ahmed Raza,1330.2,06/01/2024
6867,Ayesha Noor,17/01/2024,Headphones,Electronics,,,,Pakistan,507.98,1,Ayesha Noor,,17/01/2024
6868,Ali Khan,06/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Ali Khan,,06/01/2024
6871,Ayesha Noor,03/01/2024,Monitor,Electronics,,-1,,Pakistan,507.98,1,Ayesha Noor,,03/01/2024
6872,Usman Ali,17/01/2024,Keyboard,Electronics, ,-1,,Pakistan,507.98,1,Usman Ali,,17/01/2024
6873,,22/01/2024,Laptop,Electronics, ,,,Pakistan,507.98,1,Unknown,,22/01/2024
6874,Ali Khan,07/01/2024,Laptop,Electronics,95.49,-1,,Pakistan,95.49,1,Ali Khan,,07/01/2024
6875,Ahmed Raza,22/01/2024,Mouse,Electronics, ,,,Pakistan,507.98,1,Ahmed Raza,,22/01/2024
6876,Usman Ali,01/01/2024,Laptop,Electronics, ,1,,Pakistan,507.98,1,Usman Ali,,01/01/2024
6877,Usman Ali,29/01/2024,Keyboard,Electronics,,-1,,Pakistan,507.98,1,Usman Ali,,29/01/2024
6880,Ali Khan,23/01/2024,Keyboard,Electronics, ,-1,,Pakistan,507.98,1,Ali Khan,,23/01/2024
6882,Ayesha Noor,05/01/2024,Chair,Furniture, ,-1,,Pakistan,507.98,1,Ayesha Noor,,05/01/2024
6883,Ali Khan,03/01/2024,Laptop,Electronics,,,,Pakistan,507.98,1,Ali Khan,,03/01/2024
6884,Ahmed Raza,20/01/2024,Table,Furniture,230.26,,,Pakistan,230.26,1,Ahmed Raza,,20/01/2024
6885,Ahmed Raza,10/01/2024,Laptop,Electronics, ,-1,,Pakistan,507.98,1,Ahmed Raza,,10/01/2024
6887,Ahmed Raza,22/01/2024,Phone,Electronics, ,3,,Pakistan,507.98,3,Ahmed Raza,,22/01/2024
6888,Ayesha Noor,17/01/2024,Chair,Furniture,,-1,,Pakistan,507.98,1,Ayesha Noor,,17/01/2024
6889,Bilal Ahmed,24/01/2024,Headphones,Electronics,225.16,1,225.16,Pakistan,225.16,1,Bilal Ahmed,225.16,24/01/2024
6893,Ali Khan,04/01/2024,Laptop,Electronics,883.39,,,Pakistan,883.39,1,Ali Khan,,04/01/2024
6895,Ahmed Raza,02/01/2024,Chair,Furniture,,-1,,Pakistan,507.98,1,Ahmed Raza,,02/01/2024
6896,Ahmed Raza,18/01/2024,Monitor,Electronics,569.44,,,Pakistan,569.44,1,Ahmed Raza,,18/01/2024
6897,Ahmed Raza,27/01/2024,Chair,Furniture,,4,,Pakistan,507.98,4,Ahmed Raza,,27/01/2024
